id|sentence
CNXP-opiniao-20201229-da528a8e-3|A atenção de Jesus nunca esteve direcionada apenas para as multidões.
CNXP-opiniao-20201229-da528a8e-4|Na verdade, ele sempre foi ao encontro de pessoas sinceras de coração, que desejam saber sobre as palavras de vida eterna.
CNXP-opiniao-20201229-da528a8e-5|O Eunuco é um perfeito exemplo.
CNXP-opiniao-20201229-da528a8e-6|Ele era 'apenas ele' dentro da carruagem, com suas dúvidas, mas uma intensa fome pelas escrituras.
CNXP-opiniao-20201229-da528a8e-7|Imediatamente, Jesus conectou o evangelista Felipe ao Eunuco, dando a ele o entendimento da verdade profética.
CNXP-opiniao-20201229-da528a8e-8|"(Atos 8:26-39)
Tudo o que há em nosso interior é facilmente descoberto pelo Espírito Santo."
CNXP-opiniao-20201229-da528a8e-9|Imagine o que Ele poderia realizar em você ao descobrir que seu interior tem um profundo interesse por Ele!
CNXP-opiniao-20201229-da528a8e-10|Não se permitiu ser reconhecido, e tampouco apressou as coisas.
CNXP-opiniao-20201229-da528a8e-11|Todo ser humano gosta de facilidades, caminhos que encurtam a distância.
CNXP-opiniao-20201229-da528a8e-12|Mas, Deus parece preferir caminhos autênticos, não importando o que precisamos percorrer.
CNXP-opiniao-20201229-da528a8e-13|As pessoas mais autênticas sempre chamaram a atenção de Jesus, pois expressavam o que fluíam do seu íntimo.
CNXP-opiniao-20201229-da528a8e-14|"Se tratando de fé, foi assim com a mulher do fluxo sanguíneo: ""se eu conseguir apenas lhe tocar as vestes..."" — (Mateus 9:21); também foi com Centurião: “dize, porém, uma palavra, e o meu criado sarará” — (Lucas 7:1-10); e, ainda, com a mulher sírio-fenícia: “Senhor, mas até os cachorrinhos, debaixo da mesa, comem das migalhas das crianças.” — (Marcos 7:24-30)."
CNXP-opiniao-20201229-da528a8e-15|Nesses casos, a autenticidade da fé dessas pessoas atraía a atenção de Jesus!
CNXP-opiniao-20201229-da528a8e-16|Sobre aqueles dois homens?!
CNXP-opiniao-20201229-da528a8e-17|Jesus queria a autenticidade do coração deles, a respeito da Sua morte.
CNXP-opiniao-20201229-da528a8e-18|Talvez eles não fossem tão sinceros em expressar o que sentiam, caso Jesus lhes revelasse sua identidade.
CNXP-opiniao-20201229-da528a8e-19|Às vezes não muito autênticos com quem mais precisamos.
CNXP-opiniao-20201229-da528a8e-20|Escondemos tantas coisas dentro de nós, mas com Jesus podemos nos abrir com sinceridade, sem o receio da recriminação ou julgamento antecipado, mesmo porque ele já sabe o que se passa, e conhece tudo sobre nossa realidade.
CNXP-opiniao-20201229-da528a8e-21|O principal propósito.
CNXP-opiniao-20201229-da528a8e-22|Eles estavam no caminho oposto; portanto, a mudança de rota foi o propósito de Jesus!
CNXP-opiniao-20201229-da528a8e-23|Quantas vezes o Senhor tem nos sinalizado mudança de rota em nossa vida?
CNXP-opiniao-20201229-da528a8e-24|São acontecimentos que não compreendemos; pessoas que parecem estar contra nós; circunstâncias que não mudam.
CNXP-opiniao-20201229-da528a8e-25|Às vezes, tais acontecimentos são como a “mula de Balaão”, tentando nos mostrar que precisamos mudar nosso trajeto.
CNXP-opiniao-20201229-da528a8e-26|"Aqueles dois homens não deram atenção ao ""coração que queimava""."
CNXP-opiniao-20201229-da528a8e-27|Apesar disso, conseguiram mudar a rota a tempo, tão logo perceberam o modo como Jesus partiu o pão.
CNXP-opiniao-20201229-da528a8e-28|Conseguiram uma autenticidade de postura em relação ao que Jesus gostaria da parte deles: tomar o caminho de volta para Jerusalém.
CNXP-opiniao-20201229-da528a8e-29|E nem imaginavam o que lhes esperavam.
CNXP-opiniao-20201229-da528a8e-30|Atos 2:1-4 descreve perfeitamente!
CNXP-opiniao-20201229-da528a8e-31|Ajude a evangelizar o mundo!
CNXP-opiniao-20201227-085ba330-0|Em Lucas 24:13-35, encontramos a história de dois homens que estavam regressando para seu povoado, logo após o terceiro dia da morte de Jesus.
CNXP-opiniao-20201227-085ba330-1|No caminho, o próprio Jesus apareceu-lhes e estabeleceu um diálogo com eles, sem permitir que O reconhecesse.
CNXP-opiniao-20201227-085ba330-2|Daí, “fingiu” não saber do que se tratava a conversa entre os dois.
CNXP-opiniao-20201227-085ba330-3|Quando contaram a Ele sobre o que discutiam, Jesus discorreu sobre a necessidade profética do Cristo passar por tais sofrimentos, dando provas suficientes a eles pelas próprias Escrituras.
CNXP-opiniao-20201227-085ba330-4|Eles gostaram tanto do que estavam ouvindo, que convidaram Jesus para ficar na casa deles, já que o anoitecer estava surgindo.
CNXP-opiniao-20201227-085ba330-5|No momento em que estavam à mesa para comer, Jesus partiu o pão.
CNXP-opiniao-20201227-085ba330-6|Naquele momento, os olhos daqueles homens se abriram e não houve mais dúvidas.
CNXP-opiniao-20201227-085ba330-7|Assim, concluíram que era o próprio Jesus quem andava com eles no caminho de Emaús.
CNXP-opiniao-20201227-085ba330-8|"O ponto que gostaria de ressaltar não é o fato incrível de não reconhecerem a Jesus; mas, sobre a pergunta que fizeram uns aos outros quando Jesus desapareceu:
“E disseram um para o outro: Porventura não ardia em nós o nosso coração quando, pelo caminho, nos falava, e quando nos abria as Escrituras?.” (Lucas 24:32)
Infelizmente, eles fizeram como a grande maioria de nós têm feito."
CNXP-opiniao-20201227-085ba330-9|Ignoraram as palavras de um “coração em chamas”.
CNXP-opiniao-20201227-085ba330-10|Eles sentiam que o coração ardia enquanto o Senhor falava com eles, mas não deram atenção.
CNXP-opiniao-20201227-085ba330-11|Pergunto: o quê teria acontecido se dessem atenção no exato momento em que o coração deles passou a queimar, diante das palavras de Jesus?
CNXP-opiniao-20201227-085ba330-12|"Não temos essa resposta, mas podemos buscar nossa própria experiência, diante dAquele que diz:
“Eis que estou a porta e bato.” (Apocalipse 3:20)."
CNXP-opiniao-20201227-085ba330-13|Muitos de nós já tivemos a experiência de ter o coração queimado pela voz do Senhor, onde Ele nos chamou para um momento de maior intimidade.
CNXP-opiniao-20201227-085ba330-14|No estudo das Escrituras, na oração, na prática de realizar um jejum ou até mesmo aconselhando alguém espiritualmente.
CNXP-opiniao-20201227-085ba330-15|Porém, os nossos afazeres, outros compromissos e indiferenças vieram como um balde cheio d'água sobre um 'coração em chamas'.
CNXP-opiniao-20201227-085ba330-16|Em meio a tantas notícias que invadem a nossa mente, conduzindo nosso coração a uma diversidade de sentimentos, logo somos mergulhados num mar de emoções e inconstâncias, em que muitas vezes acontecem os descontroles, os desânimos e as desistências.
CNXP-opiniao-20201227-085ba330-17|De uma coisa tenho certeza: Jesus continua falando e ardendo no ambiente em que está o nosso coração.
CNXP-opiniao-20201227-085ba330-18|Quantos de nós precisamos parar para identificá-lo, e deixar que sua Voz queime intensamente em nosso interior?
CNXP-opiniao-20201227-085ba330-19|Imagino que precisamos voltar a sentir o coração arder por Ele, por suas palavras de amor e verdade.
CNXP-opiniao-20201227-085ba330-20|Talvez, se aqueles homens dessem atenção as chamas que queimavam os corações, certamente teriam mudado a rota para a direção certa, especialmente, sobre as circunstâncias em que estavam.
CNXP-opiniao-20201227-085ba330-21|“Oro ainda para que os olhos do vosso coração sejam iluminados, para que saibais qual é a real esperança do chamado que Ele vos fez.” (Efésios 1:1).
CNXP-opiniao-20201227-085ba330-22|Ajude a evangelizar o mundo!
CNXP-opiniao-20201225-3a52a542-0|A igreja instituiu o Natal como uma festa cristã para comemorar o nascimento de Jesus Cristo, desde o século IV.
CNXP-opiniao-20201225-3a52a542-1|É uma celebração que acontece uma vez por ano em quase todas as nações do planeta, no dia 25 de dezembro.
CNXP-opiniao-20201225-3a52a542-2|O Natal é uma festa marcada pela troca de presentes entre as pessoas; pela refeição especial da ceia; pelas músicas natalinas e cantatas de natal nas igrejas, além das luzes que decoram as árvores de Natal e os jardins das residências.
CNXP-opiniao-20201225-3a52a542-3|Portanto, a grande força do Natal não está no brilho das luzes, mas nAquele que é a Luz do mundo que, ao invés de ser morto quando bebezinho, brilhou dentro do coração das pessoas do seu tempo, e continua a brilhar até os dias de hoje.
CNXP-opiniao-20201225-3a52a542-4|A turbulenta realidade pela qual o mundo atravessa, por efeito da pandemia do coronavírus, levou muitos governantes a penalizar o Natal como uma festa que pode vitimizar pessoas pelo simples ato de se reunirem em família.
CNXP-opiniao-20201225-3a52a542-5|Mas, graças a Deus, o verdadeiro Natal já aconteceu!
CNXP-opiniao-20201225-3a52a542-6|Ele, Jesus Cristo, nasceu, morreu e ressuscitou; proclamou sua mensagem, e ainda continua nascendo em muitos corações.
CNXP-opiniao-20201225-3a52a542-7|Quando Jesus nasce dentro de nós, as velhas práticas morrem - ressuscitando novos homens e novas mulheres, afim de brilhar através da vida deles.
CNXP-opiniao-20201225-3a52a542-8|Este é o espírito do Natal que deve se movimentar em nosso interior, em que jamais alguém conseguirá deter seu espírito celebrativo, pois é um movimento orquestrado por Aquele que é “Maravilhoso Conselheiro, Deus Poderoso, Pai Eterno, e Príncipe da Paz”.
CNXP-opiniao-20201225-3a52a542-9|"(Isaias 9:6)
Feliz Natal, em família!"
CNXP-opiniao-20201225-3a52a542-10|Ajude a evangelizar o mundo!
CNXP-opiniao-20201224-cc296c9d-0|"De uma oração poderosa proferida em 1976 pelo Dr. S. M. Lockridge (1913-2000), intitulada ""Esse é meu Rei"" (That’s My King):
Esse é Meu Rei
Meu Rei nasceu Rei."
CNXP-opiniao-20201224-cc296c9d-1|A Bíblia diz que Ele é o Rei dos Sete Caminhos.
CNXP-opiniao-20201224-cc296c9d-2|Ele é o Rei dos Judeus.
CNXP-opiniao-20201224-cc296c9d-3|Ele é o Rei de Israel.
CNXP-opiniao-20201224-cc296c9d-4|Ele é o Rei da Justiça.
CNXP-opiniao-20201224-cc296c9d-5|Ele é o Rei de todos os tempos.
CNXP-opiniao-20201224-cc296c9d-6|Ele é o Rei do Céu.
CNXP-opiniao-20201224-cc296c9d-7|Ele é o Rei da glória.
CNXP-opiniao-20201224-cc296c9d-8|"Ele é o Rei dos reis
e Ele é o Senhor dos senhores."
CNXP-opiniao-20201224-cc296c9d-9|Bem, esse é meu Rei.
CNXP-opiniao-20201224-cc296c9d-10|Agora, eu me pergunto se você O conhece.
CNXP-opiniao-20201224-cc296c9d-11|Você O conhece?
CNXP-opiniao-20201224-cc296c9d-12|Não tente me enganar.
CNXP-opiniao-20201224-cc296c9d-13|Você conhece meu Rei?
CNXP-opiniao-20201224-cc296c9d-14|"Davi disse que os céus declaram a glória de Deus,
e o firmamento mostra a obra de Suas mãos."
CNXP-opiniao-20201224-cc296c9d-15|Não há meios mensuráveis que possam definir Seu amor, que é sem limites.
CNXP-opiniao-20201224-cc296c9d-16|Nenhum telescópio pode trazer à visibilidade a linha divisória de Seus suprimentos ilimitados.
CNXP-opiniao-20201224-cc296c9d-17|Nenhuma barreira pode impedi-lO de derramar Sua bênção.
CNXP-opiniao-20201224-cc296c9d-18|"Pois bem,
Ele é duramente forte."
CNXP-opiniao-20201224-cc296c9d-19|Ele é totalmente sincero.
CNXP-opiniao-20201224-cc296c9d-20|Ele é eternamente constante.
CNXP-opiniao-20201224-cc296c9d-21|Ele é imortalmente gracioso.
CNXP-opiniao-20201224-cc296c9d-22|Ele é imperialmente poderoso.
CNXP-opiniao-20201224-cc296c9d-23|Ele é imparcialmente misericordioso.
CNXP-opiniao-20201224-cc296c9d-24|Esse é o meu Rei.
CNXP-opiniao-20201224-cc296c9d-25|Ele é o Filho de Deus.
CNXP-opiniao-20201224-cc296c9d-26|Ele é o Salvador do pecador.
CNXP-opiniao-20201224-cc296c9d-27|Ele é o Centro da civilização.
CNXP-opiniao-20201224-cc296c9d-28|Ele é autossuficiente.
CNXP-opiniao-20201224-cc296c9d-29|Ele é exaltado.
CNXP-opiniao-20201224-cc296c9d-30|Ele é único.
CNXP-opiniao-20201224-cc296c9d-31|Ele é incomparável.
CNXP-opiniao-20201224-cc296c9d-32|Ele é sem precedentes.
CNXP-opiniao-20201224-cc296c9d-33|Ele é supremo.
CNXP-opiniao-20201224-cc296c9d-34|Ele é digno.
CNXP-opiniao-20201224-cc296c9d-35|Bem, Ele é a Ideia Mais Majestosa da literatura.
CNXP-opiniao-20201224-cc296c9d-36|Ele é a Maior Personalidade da filosofia.
CNXP-opiniao-20201224-cc296c9d-37|Ele é o Problema Supremo na alta crítica.
CNXP-opiniao-20201224-cc296c9d-38|Ele é a Doutrina Fundamental da verdadeira teologia.
CNXP-opiniao-20201224-cc296c9d-39|Ele é a Necessidade Fundamental da religião espiritual.
CNXP-opiniao-20201224-cc296c9d-40|Esse é o meu Rei.
CNXP-opiniao-20201224-cc296c9d-41|Ele é o Milagre da Era.
CNXP-opiniao-20201224-cc296c9d-42|Ele é o Superlativo de tudo de bom que você escolheu para adjetivá-lO.
CNXP-opiniao-20201224-cc296c9d-43|Bem, Ele é o único capaz de suprir todas as nossas necessidades simultaneamente.
CNXP-opiniao-20201224-cc296c9d-44|Ele dá força aos fracos.
CNXP-opiniao-20201224-cc296c9d-45|Ele está pronto para acolher os tentados e provados.
CNXP-opiniao-20201224-cc296c9d-46|Ele tem compaixão e Ele salva.
CNXP-opiniao-20201224-cc296c9d-47|Ele é o Deus Forte e o Guia.
CNXP-opiniao-20201224-cc296c9d-48|Ele cura os enfermos.
CNXP-opiniao-20201224-cc296c9d-49|Ele purifica os leprosos.
CNXP-opiniao-20201224-cc296c9d-50|Ele perdoa pecadores.
CNXP-opiniao-20201224-cc296c9d-51|Ele redime os devedores.
CNXP-opiniao-20201224-cc296c9d-52|Ele liberta os cativos.
CNXP-opiniao-20201224-cc296c9d-53|Ele defende os fracos.
CNXP-opiniao-20201224-cc296c9d-54|Ele abençoa os jovens.
CNXP-opiniao-20201224-cc296c9d-55|Ele serve ao sofrido.
CNXP-opiniao-20201224-cc296c9d-56|Ele valoriza os idosos.
CNXP-opiniao-20201224-cc296c9d-57|Ele recompensa os esforçados e agracia os mansos.
CNXP-opiniao-20201224-cc296c9d-58|Você O conhece?
CNXP-opiniao-20201224-cc296c9d-59|Bem, meu Rei é o Rei do Conhecimento.
CNXP-opiniao-20201224-cc296c9d-60|Ele é a Fonte de Sabedoria.
CNXP-opiniao-20201224-cc296c9d-61|Ele é a Porta de Libertação.
CNXP-opiniao-20201224-cc296c9d-62|Ele é o Caminho de Paz.
CNXP-opiniao-20201224-cc296c9d-63|Ele é o Caminho de Justiça.
CNXP-opiniao-20201224-cc296c9d-64|Ele é a Estrada de Santidade.
CNXP-opiniao-20201224-cc296c9d-65|Ele é o Portal de Glória.
CNXP-opiniao-20201224-cc296c9d-66|Ele é o Mestre dos poderosos.
CNXP-opiniao-20201224-cc296c9d-67|Ele é o Capitão dos conquistadores.
CNXP-opiniao-20201224-cc296c9d-68|Ele é o Chefe dos heróis.
CNXP-opiniao-20201224-cc296c9d-69|Ele é o Líder dos legisladores.
CNXP-opiniao-20201224-cc296c9d-70|Ele é o Supervisor dos vencedores.
CNXP-opiniao-20201224-cc296c9d-71|Ele é o Governador dos governadores.
CNXP-opiniao-20201224-cc296c9d-72|Ele é o Príncipe dos príncipes.
